"filename", "language", "SCSS", "JavaScript", "PostCSS", "JSON", "Markdown", "HTML", "comment", "blank", "total"
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/NewsPage/NewsPage.scss", "SCSS", 41, 0, 0, 0, 0, 0, 0, 9, 50
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/NotFound/NotFound.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/NotFound/NotFound.scss", "SCSS", 15, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/SectionsPage/SectionsPage.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 5, 33
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/SectionsPage/SectionsPage.scss", "SCSS", 48, 0, 0, 0, 0, 0, 1, 8, 57
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/InfoGeneral/InfoGeneral.js", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 6, 29
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/InfoGeneral/InfoGeneral.scss", "SCSS", 81, 0, 0, 0, 0, 0, 0, 17, 98
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/InfoPageTemplate/InfoPageTemplate.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 3, 16
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/InfoPageTemplate/InfoPageTemplate.scss", "SCSS", 31, 0, 0, 0, 0, 0, 0, 5, 36
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/Instructors/Instructors.js", "JavaScript", 0, 34, 0, 0, 0, 0, 0, 4, 38
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/Instructors/Instructors.scss", "SCSS", 100, 0, 0, 0, 0, 0, 0, 20, 120
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/TrainingsSchedule/SuperResponsiveTableStyle.css", "PostCSS", 0, 0, 44, 0, 0, 0, 8, 9, 61
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/TrainingsSchedule/TrainingsSchedule.js", "JavaScript", 0, 146, 0, 0, 0, 0, 2, 11, 159
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/pages/info-pages/TrainingsSchedule/TrainingsSchedule.scss", "SCSS", 173, 0, 0, 0, 0, 0, 3, 35, 211
"/Users/Szymon_Chwila/Desktop/Projekt/karate-app/src/reportWebVitals.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 2, 14
"Total", "-", 3882, 6583, 44, 24958, 38, 17, 176, 1316, 37014
